"title","author","author_url","rating","voters_count","url"
"Sturm der Schwerter (Das Lied von Eis und Feuer, #5)","George R.R. Martin","https://www.goodreads.com/author/show/346732.George_R_R_Martin","4.48","65110","https://goodreads.com/book/show/1421041.Sturm_der_Schwerter"
"Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back","Todd Burpo","https://www.goodreads.com/author/show/3446736.Todd_Burpo","4.02","265559","https://goodreads.com/book/show/9712508-heaven-is-for-real"
"The Many Adventures of Winnie the Pooh","Jamie Simons","https://www.goodreads.com/author/show/87683.Jamie_Simons","3.95","153","https://goodreads.com/book/show/1154512.The_Many_Adventures_of_Winnie_the_Pooh"
"The Sorcerer's Apprentice","Walt Disney Company","https://www.goodreads.com/author/show/3510823.Walt_Disney_Company","4.24","643","https://goodreads.com/book/show/539770.The_Sorcerer_s_Apprentice"
"Ivanhoe","Walter Scott","https://www.goodreads.com/author/show/4345.Walter_Scott","3.75","81415","https://goodreads.com/book/show/6440.Ivanhoe"
"Riding the Bus with My Sister: A True Life Journey","Rachel Simon","https://www.goodreads.com/author/show/22506.Rachel_Simon","3.76","5910","https://goodreads.com/book/show/40100.Riding_the_Bus_with_My_Sister"
"The Mill on the Floss","George Eliot","https://www.goodreads.com/author/show/173.George_Eliot","3.79","46063","https://goodreads.com/book/show/20564.The_Mill_on_the_Floss"
"Argo: How the CIA & Hollywood Pulled Off the Most Audacious Rescue in History","Antonio J. Méndez","https://www.goodreads.com/author/show/196468.Antonio_J_M_ndez","3.85","11728","https://goodreads.com/book/show/13588425-argo"
"Evil Under the Sun (Hercule Poirot, #24)","Agatha Christie","https://www.goodreads.com/author/show/123715.Agatha_Christie","3.97","43222","https://goodreads.com/book/show/16305.Evil_Under_the_Sun"
"Désirée","Annemarie Selinko","https://www.goodreads.com/author/show/48143.Annemarie_Selinko","4.07","8300","https://goodreads.com/book/show/84049.D_sir_e"
"The Shepherd of the Hills","Harold Bell Wright","https://www.goodreads.com/author/show/135841.Harold_Bell_Wright","4.18","2330","https://goodreads.com/book/show/1043521.The_Shepherd_of_the_Hills"
"Les Liaisons dangereuses","Pierre Choderlos de Laclos","https://www.goodreads.com/author/show/1288026.Pierre_Choderlos_de_Laclos","4.07","41478","https://goodreads.com/book/show/49540.Les_Liaisons_dangereuses"
"Be Cool (Chili Palmer, #2)","Elmore Leonard","https://www.goodreads.com/author/show/12940.Elmore_Leonard","3.5","6020","https://goodreads.com/book/show/842044.Be_Cool"
"Hit the Ground Running (Jesse Granger: Bushranger Book 1)","Jeston Texeira","https://www.goodreads.com/author/show/18218756.Jeston_Texeira","5.0","1","https://goodreads.com/book/show/40886982-hit-the-ground-running"
"The Cat in the Hat","Dr. Seuss","https://www.goodreads.com/author/show/61105.Dr_Seuss","4.17","391107","https://goodreads.com/book/show/233093.The_Cat_in_the_Hat"
"The Cross and the Switchblade","David Wilkerson","https://www.goodreads.com/author/show/5771515.David_Wilkerson","4.23","45833","https://goodreads.com/book/show/772852.The_Cross_and_the_Switchblade"
"Walt Disney's Dumbo (A Little Golden Book)","Walt Disney Company","https://www.goodreads.com/author/show/3510823.Walt_Disney_Company","4.3","25564","https://goodreads.com/book/show/1298205.Walt_Disney_s_Dumbo"
"Clube Dumas","Arturo Pérez-Reverte","https://www.goodreads.com/author/show/40398.Arturo_P_rez_Reverte","3.81","32625","https://goodreads.com/book/show/2475259.Clube_Dumas"
"The Design Thinking Playbook: Mindful Digital Transformation of Teams, Products, Services, Businesses and Ecosystems","Michael Lewrick","https://www.goodreads.com/author/show/16516311.Michael_Lewrick","3.88","111","https://goodreads.com/book/show/36702990-the-design-thinking-playbook"
"The Lovely Bones","Alice Sebold","https://www.goodreads.com/author/show/316.Alice_Sebold","3.81","1921","https://goodreads.com/book/show/12232938-the-lovely-bones"
"The Black Stallion (The Black Stallion, #1)","Walter Farley","https://www.goodreads.com/author/show/16628.Walter_Farley","4.19","67464","https://goodreads.com/book/show/272895.The_Black_Stallion"
"I Am Not Your Negro","James Baldwin","https://www.goodreads.com/author/show/10427.James_Baldwin","4.46","2698","https://goodreads.com/book/show/33967449-i-am-not-your-negro"
"Middlemarch","George Eliot","https://www.goodreads.com/author/show/173.George_Eliot","3.96","129157","https://goodreads.com/book/show/19089.Middlemarch"
"Helter Skelter: The True Story of the Manson Murders","Vincent Bugliosi","https://www.goodreads.com/author/show/28828.Vincent_Bugliosi","4.03","117724","https://goodreads.com/book/show/105992.Helter_Skelter"
"Mickey's Christmas Carol: Classic Storybook","Walt Disney Company","https://www.goodreads.com/author/show/3510823.Walt_Disney_Company","4.3","1101","https://goodreads.com/book/show/1205982.Mickey_s_Christmas_Carol"
"Zena: Soldier (Zena Ezra, #1)","Edward Lake","https://www.goodreads.com/author/show/3492663.Edward_Lake","4.0","17","https://goodreads.com/book/show/42674568-zena"
"A Long Way Down","Nick Hornby","https://www.goodreads.com/author/show/2929.Nick_Hornby","3.42","75013","https://goodreads.com/book/show/10073.A_Long_Way_Down"
"The Hound of the Baskervilles","Arthur Conan Doyle","https://www.goodreads.com/author/show/2448.Arthur_Conan_Doyle","4.11","228259","https://goodreads.com/book/show/8921.The_Hound_of_the_Baskervilles"
"Violent Saturday","William L. Heath","https://www.goodreads.com/author/show/303829.William_L_Heath","4.03","37","https://goodreads.com/book/show/553239.Violent_Saturday"
"Desperation","Stephen King","https://www.goodreads.com/author/show/3389.Stephen_King","3.82","116240","https://goodreads.com/book/show/10584.Desperation"
"La solitudine dei numeri primi","Paolo Giordano","https://www.goodreads.com/author/show/493232.Paolo_Giordano","3.6","45674","https://goodreads.com/book/show/3828372-la-solitudine-dei-numeri-primi"
"Philadelphia, Here I Come!","Brian Friel","https://www.goodreads.com/author/show/34171.Brian_Friel","3.72","848","https://goodreads.com/book/show/410583.Philadelphia_Here_I_Come_"
"The Trojan Women","Euripides","https://www.goodreads.com/author/show/973.Euripides","3.89","5658","https://goodreads.com/book/show/3254.The_Trojan_Women"
"Bilbo the Clown Fights Evil","T. Thornton Gray","https://www.goodreads.com/author/show/16001435.T_Thornton_Gray","4.5","6","https://goodreads.com/book/show/32714834-bilbo-the-clown-fights-evil"
"Não Contes a Ninguém","Harlan Coben","https://www.goodreads.com/author/show/24689.Harlan_Coben","4.11","108440","https://goodreads.com/book/show/7301607-n-o-contes-a-ningu-m"
"Little Big Man (Little Big Man #1)","Thomas Berger","https://www.goodreads.com/author/show/28517.Thomas_Berger","4.25","6659","https://goodreads.com/book/show/50667.Little_Big_Man"
"The Sisterhood of the Traveling Pants (Sisterhood, #1)","Ann Brashares","https://www.goodreads.com/author/show/3681.Ann_Brashares","3.79","599915","https://goodreads.com/book/show/452306.The_Sisterhood_of_the_Traveling_Pants"
"Testament of Youth: An Autobiographical Study of the Years 1900-1925","Vera Brittain","https://www.goodreads.com/author/show/213527.Vera_Brittain","4.18","7120","https://goodreads.com/book/show/527581.Testament_of_Youth"
"Intruder in the Dust","William Faulkner","https://www.goodreads.com/author/show/3535.William_Faulkner","3.75","4768","https://goodreads.com/book/show/72228.Intruder_in_the_Dust"
"O Misterioso Mr. Quin (Harley Quin #1)","Agatha Christie","https://www.goodreads.com/author/show/123715.Agatha_Christie","3.72","10397","https://goodreads.com/book/show/6344262-o-misterioso-mr-quin"
"White Hot","Sandra Brown","https://www.goodreads.com/author/show/6218.Sandra_Brown","3.92","11007","https://goodreads.com/book/show/830342.White_Hot"
"Uncle Tom's Cabin","Harriet Beecher Stowe","https://www.goodreads.com/author/show/26242.Harriet_Beecher_Stowe","3.86","186062","https://goodreads.com/book/show/46787.Uncle_Tom_s_Cabin"
"Tuck Everlasting","Natalie Babbitt","https://www.goodreads.com/author/show/1954.Natalie_Babbitt","3.87","214163","https://goodreads.com/book/show/84981.Tuck_Everlasting"
"At Bertram's Hotel (Miss Marple, #11)","Agatha Christie","https://www.goodreads.com/author/show/123715.Agatha_Christie","3.7","22963","https://goodreads.com/book/show/16333.At_Bertram_s_Hotel"
"American Psycho","Bret Easton Ellis","https://www.goodreads.com/author/show/2751.Bret_Easton_Ellis","3.82","222744","https://goodreads.com/book/show/28676.American_Psycho"
"The Secret Garden","Frances Hodgson Burnett","https://www.goodreads.com/author/show/2041.Frances_Hodgson_Burnett","4.13","834075","https://goodreads.com/book/show/2998.The_Secret_Garden"
"The City of Ember (Book of Ember, #1)","Jeanne DuPrau","https://www.goodreads.com/author/show/2347.Jeanne_DuPrau","3.86","233730","https://goodreads.com/book/show/307791.The_City_of_Ember"
"The Lord of the Rings (The Lord of the Rings, #1-3)","J.R.R. Tolkien","https://www.goodreads.com/author/show/656983.J_R_R_Tolkien","4.5","531997","https://goodreads.com/book/show/33.The_Lord_of_the_Rings"
"The Death Cure (The Maze Runner, #3)","James Dashner","https://www.goodreads.com/author/show/348878.James_Dashner","3.77","315208","https://goodreads.com/book/show/7864437-the-death-cure"
"Fantom Force The Awakening","Shaddow Shaddow","https://www.goodreads.com/author/show/17828323.Shaddow_Shaddow","4.5","2","https://goodreads.com/book/show/36591114-fantom-force-the-awakening"
"The Mists of Avalon (Avalon, #1)","Marion Zimmer Bradley","https://www.goodreads.com/author/show/4841825.Marion_Zimmer_Bradley","4.12","186288","https://goodreads.com/book/show/402045.The_Mists_of_Avalon"
"7 Powers of Man: The energy to design destiny","Jermaine James","https://www.goodreads.com/author/show/18626387.Jermaine_James","4.5","6","https://goodreads.com/book/show/42844896-7-powers-of-man"
"The Talented Mr. Ripley (Ripley, #1)","Patricia Highsmith","https://www.goodreads.com/author/show/7622.Patricia_Highsmith","3.94","51430","https://goodreads.com/book/show/2247142.The_Talented_Mr_Ripley"
"The Joy Luck Club","Amy Tan","https://www.goodreads.com/author/show/5246.Amy_Tan","3.92","580177","https://goodreads.com/book/show/7763.The_Joy_Luck_Club"
"Searching (The Starlight Chronicles, #0)","C.S.  Johnson","https://www.goodreads.com/author/show/6889892.C_S_Johnson","3.89","53","https://goodreads.com/book/show/36949926-searching"
"Out of Africa","Isak Dinesen","https://www.goodreads.com/author/show/7215049.Isak_Dinesen","3.96","31854","https://goodreads.com/book/show/781787.Out_of_Africa"
"Veronika Decide Morrer","Paulo Coelho","https://www.goodreads.com/author/show/566.Paulo_Coelho","3.7","161494","https://goodreads.com/book/show/1474246.Veronika_Decide_Morrer"
"Muhammad Ali: His Life and Times","Thomas Hauser","https://www.goodreads.com/author/show/39716.Thomas_Hauser","4.3","1317","https://goodreads.com/book/show/683371.Muhammad_Ali"
"The 5th Wave (The 5th Wave, #1)","Rick Yancey","https://www.goodreads.com/author/show/3377941.Rick_Yancey","4.06","365471","https://goodreads.com/book/show/16101128-the-5th-wave"
"The Brothers Karamozov","Fyodor Dostoyevsky","https://www.goodreads.com/author/show/3137322.Fyodor_Dostoyevsky","4.32","224333","https://goodreads.com/book/show/2805260-the-brothers-karamozov"
"Mio, My Son","Astrid Lindgren","https://www.goodreads.com/author/show/410653.Astrid_Lindgren","4.11","9686","https://goodreads.com/book/show/181087.Mio_My_Son"
"The Citadel","A.J. Cronin","https://www.goodreads.com/author/show/807271.A_J_Cronin","4.17","6021","https://goodreads.com/book/show/1617393.The_Citadel"
"Awesome Alex's Big Book of Spanish Puzzles for Kids - Volume 3","Siskia Lagomarsino","https://www.goodreads.com/author/show/16234495.Siskia_Lagomarsino","5.0","1","https://goodreads.com/book/show/38524013-awesome-alex-s-big-book-of-spanish-puzzles-for-kids---volume-3"
"Summer of '42","Herman Raucher","https://www.goodreads.com/author/show/141972.Herman_Raucher","3.96","1604","https://goodreads.com/book/show/953734.Summer_of_42"
"Of Human Bondage","W. Somerset Maugham","https://www.goodreads.com/author/show/4176632.W_Somerset_Maugham","4.13","45081","https://goodreads.com/book/show/31548.Of_Human_Bondage"
"Breakfast of Champions","Kurt Vonnegut Jr.","https://www.goodreads.com/author/show/2778055.Kurt_Vonnegut_Jr_","4.07","214295","https://goodreads.com/book/show/4980.Breakfast_of_Champions"
"Love Letters & Home (Whispers in Wyoming, #1)","Danni Roan","https://www.goodreads.com/author/show/14542971.Danni_Roan","4.46","119","https://goodreads.com/book/show/36282976-love-letters-home"
"Cardcaptor Sakura, Vol. 1","CLAMP","https://www.goodreads.com/author/show/8476.CLAMP","4.31","20890","https://goodreads.com/book/show/3159853-cardcaptor-sakura-vol-1"
"Breakfast on Pluto","Patrick McCabe","https://www.goodreads.com/author/show/47391.Patrick_McCabe","3.49","1893","https://goodreads.com/book/show/782171.Breakfast_on_Pluto"
"Legally Blonde","Amanda Brown","https://www.goodreads.com/author/show/219605.Amanda_Brown","3.69","12815","https://goodreads.com/book/show/386142.Legally_Blonde"
"The Threepenny Opera","Bertolt Brecht","https://www.goodreads.com/author/show/26853.Bertolt_Brecht","3.96","9893","https://goodreads.com/book/show/64417.The_Threepenny_Opera"
"La saga di Prydain (Le cronache di Prydain #4-5)","Lloyd Alexander","https://www.goodreads.com/author/show/8924.Lloyd_Alexander","4.11","134","https://goodreads.com/book/show/10453156-la-saga-di-prydain"
"How to Eat Fried Worms","Thomas Rockwell","https://www.goodreads.com/author/show/140329.Thomas_Rockwell","3.76","43587","https://goodreads.com/book/show/322351.How_to_Eat_Fried_Worms"
"Keto Diet: 100 Low Carb Recipes for Weight Loss","Gabriel Kellison","https://www.goodreads.com/author/show/18776422.Gabriel_Kellison","5.0","1","https://goodreads.com/book/show/43524585-keto-diet"
"Три листки за вікном","Валерій Шевчук","https://www.goodreads.com/author/show/5820760._","3.84","25","https://goodreads.com/book/show/18683473"
"Carolina Skeletons","David Stout","https://www.goodreads.com/author/show/18692.David_Stout","3.86","171","https://goodreads.com/book/show/13122635-carolina-skeletons"
"Alone in Berlin","Hans Fallada","https://www.goodreads.com/author/show/227026.Hans_Fallada","4.24","21913","https://goodreads.com/book/show/6801335-alone-in-berlin"
"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","J.K. Rowling","https://www.goodreads.com/author/show/1077326.J_K_Rowling","4.49","2319","https://goodreads.com/book/show/2.Harry_Potter_and_the_Order_of_the_Phoenix"
"King Lear","William Shakespeare","https://www.goodreads.com/author/show/947.William_Shakespeare","3.91","170120","https://goodreads.com/book/show/12938.King_Lear"
"Where She Went (If I Stay, #2)","Gayle Forman","https://www.goodreads.com/author/show/295178.Gayle_Forman","4.03","248601","https://goodreads.com/book/show/8492825-where-she-went"
"Casino Royale (James Bond, #1)","Ian Fleming","https://www.goodreads.com/author/show/2565.Ian_Fleming","3.73","60060","https://goodreads.com/book/show/3758.Casino_Royale"
"Dark Places","Gillian Flynn","https://www.goodreads.com/author/show/2383.Gillian_Flynn","3.94","529716","https://goodreads.com/book/show/5886881-dark-places"
"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)","Philippa Gregory","https://www.goodreads.com/author/show/9987.Philippa_Gregory","4.06","443941","https://goodreads.com/book/show/37470.The_Other_Boleyn_Girl"
"Spud (Spud, #1)","John van de Ruit","https://www.goodreads.com/author/show/374683.John_van_de_Ruit","4.07","5695","https://goodreads.com/book/show/701937.Spud"
"Mysterious Skin","Scott Heim","https://www.goodreads.com/author/show/53047.Scott_Heim","4.03","8736","https://goodreads.com/book/show/92365.Mysterious_Skin"
